index,geometry,인구수,건물수,공시지가,교통혼잡도,주차구획수,불법주정차,행정동명
20,"POLYGON ((14151560.15896217 4276540.16761297, 14151660.15896217 4276540.16761297, 14151660.15896217 4276440.16761297, 14151560.15896217 4276440.16761297, 14151560.15896217 4276540.16761297))",37.0,10.0,826917.19,0.8263524389350412,,,중화산2동
21,"POLYGON ((14151560.15896217 4277240.16761297, 14151660.15896217 4277240.16761297, 14151660.15896217 4277140.16761297, 14151560.15896217 4277140.16761297, 14151560.15896217 4277240.16761297))",540.0,14.0,986355.36,0.6670403665584625,,,서신동
22,"POLYGON ((14151560.15896217 4277140.16761297, 14151660.15896217 4277140.16761297, 14151660.15896217 4277040.16761297, 14151560.15896217 4277040.16761297, 14151560.15896217 4277140.16761297))",182.0,27.0,986355.36,0.6670403665584625,,,서신동
23,"POLYGON ((14151560.15896217 4277040.16761297, 14151660.15896217 4277040.16761297, 14151660.15896217 4276940.16761297, 14151560.15896217 4276940.16761297, 14151560.15896217 4277040.16761297))",251.0,27.0,619520.11,0.6670403665584625,,,서신동
24,"POLYGON ((14151560.15896217 4276940.16761297, 14151660.15896217 4276940.16761297, 14151660.15896217 4276840.16761297, 14151560.15896217 4276840.16761297, 14151560.15896217 4276940.16761297))",251.0,11.0,348466.26,0.6670403665584625,,,서신동
25,"POLYGON ((14151560.15896217 4276040.16761297, 14151660.15896217 4276040.16761297, 14151660.15896217 4275940.16761297, 14151560.15896217 4275940.16761297, 14151560.15896217 4276040.16761297))",0.0,1.0,197566.07,0.8263524389350412,,,중화산2동
26,"POLYGON ((14151560.15896217 4275940.16761297, 14151660.15896217 4275940.16761297, 14151660.15896217 4275840.16761297, 14151560.15896217 4275840.16761297, 14151560.15896217 4275940.16761297))",369.0,1.0,197566.07,0.8263524389350412,,,중화산2동
27,"POLYGON ((14151560.15896217 4275840.16761297, 14151660.15896217 4275840.16761297, 14151660.15896217 4275740.16761297, 14151560.15896217 4275740.16761297, 14151560.15896217 4275840.16761297))",369.0,15.0,466301.93,0.8263524389350412,,,중화산2동
28,"POLYGON ((14151560.15896217 4275740.16761297, 14151660.15896217 4275740.16761297, 14151660.15896217 4275640.16761297, 14151560.15896217 4275640.16761297, 14151560.15896217 4275740.16761297))",509.0,15.0,531869.16,0.8263524389350412,,,중화산2동
29,"POLYGON ((14151560.15896217 4276440.16761297, 14151660.15896217 4276440.16761297, 14151660.15896217 4276340.16761297, 14151560.15896217 4276340.16761297, 14151560.15896217 4276440.16761297))",37.0,10.0,826917.19,0.8263524389350412,,,중화산2동
30,"POLYGON ((14155560.15896217 4277640.16761297, 14155660.15896217 4277640.16761297, 14155660.15896217 4277540.16761297, 14155560.15896217 4277540.16761297, 14155560.15896217 4277640.16761297))",291.0,28.0,948984.9,0.7484717607092091,,,인후3동
31,"POLYGON ((14151560.15896217 4276340.16761297, 14151660.15896217 4276340.16761297, 14151660.15896217 4276240.16761297, 14151560.15896217 4276240.16761297, 14151560.15896217 4276340.16761297))",116.0,14.0,826917.19,0.8263524389350412,,,중화산2동
32,"POLYGON ((14155560.15896217 4277540.16761297, 14155660.15896217 4277540.16761297, 14155660.15896217 4277440.16761297, 14155560.15896217 4277440.16761297, 14155560.15896217 4277540.16761297))",119.0,21.0,837854.45,0.7484717607092091,,,인후3동
33,"POLYGON ((14151560.15896217 4276240.16761297, 14151660.15896217 4276240.16761297, 14151660.15896217 4276140.16761297, 14151560.15896217 4276140.16761297, 14151560.15896217 4276240.16761297))",116.0,14.0,609536.39,0.8263524389350412,,,중화산2동
34,"POLYGON ((14155560.15896217 4277440.16761297, 14155660.15896217 4277440.16761297, 14155660.15896217 4277340.16761297, 14155560.15896217 4277340.16761297, 14155560.15896217 4277440.16761297))",192.0,34.0,837854.45,0.7484717607092091,,,인후3동
35,"POLYGON ((14151560.15896217 4276140.16761297, 14151660.15896217 4276140.16761297, 14151660.15896217 4276040.16761297, 14151560.15896217 4276040.16761297, 14151560.15896217 4276140.16761297))",34.0,2.0,243470.4,0.8263524389350412,,,중화산2동
36,"POLYGON ((14155560.15896217 4277340.16761297, 14155660.15896217 4277340.16761297, 14155660.15896217 4277240.16761297, 14155560.15896217 4277240.16761297, 14155560.15896217 4277340.16761297))",192.0,34.0,729455.43,0.7484717607092091,,,인후3동
37,"POLYGON ((14150360.15896217 4276440.16761297, 14150460.15896217 4276440.16761297, 14150460.15896217 4276340.16761297, 14150360.15896217 4276340.16761297, 14150360.15896217 4276440.16761297))",292.0,1.0,638299.94,0.8263524389350412,,,중화산2동
38,"POLYGON ((14155560.15896217 4278040.16761297, 14155660.15896217 4278040.16761297, 14155660.15896217 4277940.16761297, 14155560.15896217 4277940.16761297, 14155560.15896217 4278040.16761297))",726.0,13.0,916103.82,0.7484717607092091,,,인후3동
39,"POLYGON ((14150360.15896217 4276340.16761297, 14150460.15896217 4276340.16761297, 14150460.15896217 4276240.16761297, 14150360.15896217 4276240.16761297, 14150360.15896217 4276340.16761297))",568.0,11.0,638299.94,0.8263524389350412,,,중화산2동
40,"POLYGON ((14155560.15896217 4277940.16761297, 14155660.15896217 4277940.16761297, 14155660.15896217 4277840.16761297, 14155560.15896217 4277840.16761297, 14155560.15896217 4277940.16761297))",32.0,13.0,916103.82,0.7484717607092091,,,인후3동
41,"POLYGON ((14150360.15896217 4276240.16761297, 14150460.15896217 4276240.16761297, 14150460.15896217 4276140.16761297, 14150360.15896217 4276140.16761297, 14150360.15896217 4276240.16761297))",568.0,12.0,1165232.07,0.8263524389350412,,,중화산2동
42,"POLYGON ((14155560.15896217 4277840.16761297, 14155660.15896217 4277840.16761297, 14155660.15896217 4277740.16761297, 14155560.15896217 4277740.16761297, 14155560.15896217 4277840.16761297))",85.0,16.0,995796.74,0.7484717607092091,,,인후3동
43,"POLYGON ((14150360.15896217 4276140.16761297, 14150460.15896217 4276140.16761297, 14150460.15896217 4276040.16761297, 14150360.15896217 4276040.16761297, 14150360.15896217 4276140.16761297))",284.0,25.0,1165232.07,0.8263524389350412,,,중화산2동
44,"POLYGON ((14155560.15896217 4277740.16761297, 14155660.15896217 4277740.16761297, 14155660.15896217 4277640.16761297, 14155560.15896217 4277640.16761297, 14155560.15896217 4277740.16761297))",291.0,28.0,995796.74,0.7484717607092091,,,인후3동
45,"POLYGON ((14150360.15896217 4276840.16761297, 14150460.15896217 4276840.16761297, 14150460.15896217 4276740.16761297, 14150360.15896217 4276740.16761297, 14150360.15896217 4276840.16761297))",238.0,33.0,946870.66,0.6670403665584625,,,서신동
46,"POLYGON ((14155560.15896217 4276840.16761297, 14155660.15896217 4276840.16761297, 14155660.15896217 4276740.16761297, 14155560.15896217 4276740.16761297, 14155560.15896217 4276840.16761297))",144.0,24.0,590999.51,0.7484717607092091,,,인후3동
47,"POLYGON ((14150360.15896217 4276740.16761297, 14150460.15896217 4276740.16761297, 14150460.15896217 4276640.16761297, 14150360.15896217 4276640.16761297, 14150360.15896217 4276740.16761297))",118.0,25.0,1829203.11,0.6670403665584625,,,서신동
48,"POLYGON ((14155560.15896217 4276740.16761297, 14155660.15896217 4276740.16761297, 14155660.15896217 4276640.16761297, 14155560.15896217 4276640.16761297, 14155560.15896217 4276740.16761297))",144.0,24.0,662129.09,0.7484717607092091,,,인후3동
49,"POLYGON ((14150360.15896217 4276640.16761297, 14150460.15896217 4276640.16761297, 14150460.15896217 4276540.16761297, 14150360.15896217 4276540.16761297, 14150360.15896217 4276640.16761297))",531.0,15.0,1829203.11,0.8263524389350412,,,서신동
50,"POLYGON ((14155560.15896217 4276640.16761297, 14155660.15896217 4276640.16761297, 14155660.15896217 4276540.16761297, 14155560.15896217 4276540.16761297, 14155560.15896217 4276640.16761297))",122.0,18.0,983492.8,0.7484717607092091,,,인후3동
51,"POLYGON ((14150360.15896217 4276540.16761297, 14150460.15896217 4276540.16761297, 14150460.15896217 4276440.16761297, 14150360.15896217 4276440.16761297, 14150360.15896217 4276540.16761297))",531.0,2.0,638299.94,0.8263524389350412,,,중화산2동
52,"POLYGON ((14155560.15896217 4276540.16761297, 14155660.15896217 4276540.16761297, 14155660.15896217 4276440.16761297, 14155560.15896217 4276440.16761297, 14155560.15896217 4276540.16761297))",26.0,9.0,983492.8,0.7484717607092091,,,노송동
53,"POLYGON ((14150360.15896217 4275640.16761297, 14150460.15896217 4275640.16761297, 14150460.15896217 4275540.16761297, 14150360.15896217 4275540.16761297, 14150360.15896217 4275640.16761297))",13.0,8.0,1061667.7,0.8263524389350412,75.0,844.0,중화산2동
54,"POLYGON ((14155560.15896217 4277240.16761297, 14155660.15896217 4277240.16761297, 14155660.15896217 4277140.16761297, 14155560.15896217 4277140.16761297, 14155560.15896217 4277240.16761297))",192.0,34.0,729455.43,0.7484717607092091,,,인후3동
55,"POLYGON ((14150360.15896217 4275540.16761297, 14150460.15896217 4275540.16761297, 14150460.15896217 4275440.16761297, 14150360.15896217 4275440.16761297, 14150360.15896217 4275540.16761297))",51.0,15.0,816900.77,0.8263524389350412,,,중화산2동
56,"POLYGON ((14155560.15896217 4277140.16761297, 14155660.15896217 4277140.16761297, 14155660.15896217 4277040.16761297, 14155560.15896217 4277040.16761297, 14155560.15896217 4277140.16761297))",188.0,20.0,735308.11,0.7484717607092091,,,인후3동
57,"POLYGON ((14150360.15896217 4275440.16761297, 14150460.15896217 4275440.16761297, 14150460.15896217 4275340.16761297, 14150360.15896217 4275340.16761297, 14150360.15896217 4275440.16761297))",165.0,15.0,526187.65,0.8263524389350412,,,중화산2동
58,"POLYGON ((14155560.15896217 4277040.16761297, 14155660.15896217 4277040.16761297, 14155660.15896217 4276940.16761297, 14155560.15896217 4276940.16761297, 14155560.15896217 4277040.16761297))",226.0,24.0,735308.11,0.7484717607092091,,,인후3동
59,"POLYGON ((14150360.15896217 4275340.16761297, 14150460.15896217 4275340.16761297, 14150460.15896217 4275240.16761297, 14150360.15896217 4275240.16761297, 14150360.15896217 4275340.16761297))",165.0,9.0,526187.65,0.8263524389350412,,,중화산2동
60,"POLYGON ((14155560.15896217 4276940.16761297, 14155660.15896217 4276940.16761297, 14155660.15896217 4276840.16761297, 14155560.15896217 4276840.16761297, 14155560.15896217 4276940.16761297))",226.0,24.0,650090.5,0.7484717607092091,,,인후3동
61,"POLYGON ((14150360.15896217 4276040.16761297, 14150460.15896217 4276040.16761297, 14150460.15896217 4275940.16761297, 14150360.15896217 4275940.16761297, 14150360.15896217 4276040.16761297))",130.0,25.0,989091.28,0.8263524389350412,,,중화산2동
62,"POLYGON ((14150360.15896217 4275940.16761297, 14150460.15896217 4275940.16761297, 14150460.15896217 4275840.16761297, 14150360.15896217 4275840.16761297, 14150360.15896217 4275940.16761297))",57.0,20.0,936464.52,0.8263524389350412,16.0,,중화산2동
63,"POLYGON ((14150360.15896217 4275840.16761297, 14150460.15896217 4275840.16761297, 14150460.15896217 4275740.16761297, 14150360.15896217 4275740.16761297, 14150360.15896217 4275840.16761297))",57.0,20.0,2008521.3,0.8263524389350412,,,중화산2동
64,"POLYGON ((14150360.15896217 4275740.16761297, 14150460.15896217 4275740.16761297, 14150460.15896217 4275640.16761297, 14150360.15896217 4275640.16761297, 14150360.15896217 4275740.16761297))",13.0,10.0,2008521.3,0.8263524389350412,,,중화산2동
65,"POLYGON ((14150360.15896217 4274840.16761297, 14150460.15896217 4274840.16761297, 14150460.15896217 4274740.16761297, 14150360.15896217 4274740.16761297, 14150360.15896217 4274840.16761297))",143.0,27.0,548869.0,0.769829573728525,,,효자2동
66,"POLYGON ((14155560.15896217 4276440.16761297, 14155660.15896217 4276440.16761297, 14155660.15896217 4276340.16761297, 14155560.15896217 4276340.16761297, 14155560.15896217 4276440.16761297))",0.0,2.0,448175.91,0.7484717607092091,,,노송동
67,"POLYGON ((14150360.15896217 4274740.16761297, 14150460.15896217 4274740.16761297, 14150460.15896217 4274640.16761297, 14150360.15896217 4274640.16761297, 14150360.15896217 4274740.16761297))",143.0,27.0,648836.85,0.769829573728525,,,효자2동
68,"POLYGON ((14150360.15896217 4274640.16761297, 14150460.15896217 4274640.16761297, 14150460.15896217 4274540.16761297, 14150360.15896217 4274540.16761297, 14150360.15896217 4274640.16761297))",126.0,26.0,805800.47,0.7941354004983896,,,효자2동
69,"POLYGON ((14150360.15896217 4274540.16761297, 14150460.15896217 4274540.16761297, 14150460.15896217 4274440.16761297, 14150360.15896217 4274440.16761297, 14150360.15896217 4274540.16761297))",69.0,19.0,912951.96,0.7941354004983896,,,효자2동
70,"POLYGON ((14150360.15896217 4275240.16761297, 14150460.15896217 4275240.16761297, 14150460.15896217 4275140.16761297, 14150360.15896217 4275140.16761297, 14150360.15896217 4275240.16761297))",165.0,9.0,559391.56,0.8263524389350412,,,중화산2동
71,"POLYGON ((14155560.15896217 4275240.16761297, 14155660.15896217 4275240.16761297, 14155660.15896217 4275140.16761297, 14155560.15896217 4275140.16761297, 14155560.15896217 4275240.16761297))",28.0,3.0,175531.42,0.7358844544913219,,,풍남동
72,"POLYGON ((14150360.15896217 4275140.16761297, 14150460.15896217 4275140.16761297, 14150460.15896217 4275040.16761297, 14150360.15896217 4275040.16761297, 14150360.15896217 4275140.16761297))",83.0,23.0,589708.8,0.8263524389350412,,,중화산2동
73,"POLYGON ((14155560.15896217 4275140.16761297, 14155660.15896217 4275140.16761297, 14155660.15896217 4275040.16761297, 14155560.15896217 4275040.16761297, 14155560.15896217 4275140.16761297))",46.0,25.0,147580.7,0.7358844544913219,,,풍남동
74,"POLYGON ((14150360.15896217 4275040.16761297, 14150460.15896217 4275040.16761297, 14150460.15896217 4274940.16761297, 14150360.15896217 4274940.16761297, 14150360.15896217 4275040.16761297))",66.0,23.0,938747.93,0.769829573728525,,,효자2동
75,"POLYGON ((14155560.15896217 4275040.16761297, 14155660.15896217 4275040.16761297, 14155660.15896217 4274940.16761297, 14155560.15896217 4274940.16761297, 14155560.15896217 4275040.16761297))",46.0,25.0,105730.15,0.7358844544913219,,,풍남동
76,"POLYGON ((14150360.15896217 4274940.16761297, 14150460.15896217 4274940.16761297, 14150460.15896217 4274840.16761297, 14150360.15896217 4274840.16761297, 14150360.15896217 4274940.16761297))",143.0,27.0,938747.93,0.769829573728525,,,효자2동
77,"POLYGON ((14155560.15896217 4274940.16761297, 14155660.15896217 4274940.16761297, 14155660.15896217 4274840.16761297, 14155560.15896217 4274840.16761297, 14155560.15896217 4274940.16761297))",0.0,0.0,90437.8,0.7358844544913219,,,풍남동
78,"POLYGON ((14150360.15896217 4274040.16761297, 14150460.15896217 4274040.16761297, 14150460.15896217 4273940.16761297, 14150360.15896217 4273940.16761297, 14150360.15896217 4274040.16761297))",0.0,3.0,2798272.93,0.7941354004983896,,,효자3동
79,"POLYGON ((14150360.15896217 4273940.16761297, 14150460.15896217 4273940.16761297, 14150460.15896217 4273840.16761297, 14150360.15896217 4273840.16761297, 14150360.15896217 4273940.16761297))",970.0,3.0,1776885.33,0.7941354004983896,,,효자3동
80,"POLYGON ((14155560.15896217 4275540.16761297, 14155660.15896217 4275540.16761297, 14155660.15896217 4275440.16761297, 14155560.15896217 4275440.16761297, 14155560.15896217 4275540.16761297))",0.0,2.0,182634.01,0.7358844544913219,,,노송동
81,"POLYGON ((14150360.15896217 4273840.16761297, 14150460.15896217 4273840.16761297, 14150460.15896217 4273740.16761297, 14150360.15896217 4273740.16761297, 14150360.15896217 4273840.16761297))",970.0,2.0,767126.5,0.7941354004983896,,,효자3동
82,"POLYGON ((14155560.15896217 4275440.16761297, 14155660.15896217 4275440.16761297, 14155660.15896217 4275340.16761297, 14155560.15896217 4275340.16761297, 14155560.15896217 4275440.16761297))",28.0,3.0,175531.42,0.7358844544913219,,,노송동
83,"POLYGON ((14150360.15896217 4273740.16761297, 14150460.15896217 4273740.16761297, 14150460.15896217 4273640.16761297, 14150360.15896217 4273640.16761297, 14150360.15896217 4273740.16761297))",970.0,2.0,816900.0,0.7941354004983896,,,효자3동
84,"POLYGON ((14155560.15896217 4275340.16761297, 14155660.15896217 4275340.16761297, 14155660.15896217 4275240.16761297, 14155560.15896217 4275240.16761297, 14155560.15896217 4275340.16761297))",28.0,3.0,175531.42,0.7358844544913219,,,풍남동
85,"POLYGON ((14150360.15896217 4274440.16761297, 14150460.15896217 4274440.16761297, 14150460.15896217 4274340.16761297, 14150360.15896217 4274340.16761297, 14150360.15896217 4274440.16761297))",40.0,14.0,912951.96,0.7941354004983896,,,효자2동
86,"POLYGON ((14150360.15896217 4274340.16761297, 14150460.15896217 4274340.16761297, 14150460.15896217 4274240.16761297, 14150360.15896217 4274240.16761297, 14150360.15896217 4274340.16761297))",40.0,7.0,773264.12,0.7941354004983896,,,효자3동
87,"POLYGON ((14150360.15896217 4274240.16761297, 14150460.15896217 4274240.16761297, 14150460.15896217 4274140.16761297, 14150360.15896217 4274140.16761297, 14150360.15896217 4274240.16761297))",40.0,7.0,1046436.33,0.7941354004983896,,,효자3동
88,"POLYGON ((14150360.15896217 4274140.16761297, 14150460.15896217 4274140.16761297, 14150460.15896217 4274040.16761297, 14150360.15896217 4274040.16761297, 14150360.15896217 4274140.16761297))",0.0,2.0,2798272.93,0.7941354004983896,,,효자3동
89,"POLYGON ((14150360.15896217 4278040.16761297, 14150460.15896217 4278040.16761297, 14150460.15896217 4277940.16761297, 14150360.15896217 4277940.16761297, 14150360.15896217 4278040.16761297))",414.0,12.0,3794999.15,0.6670403665584625,,,서신동
90,"POLYGON ((14150360.15896217 4277940.16761297, 14150460.15896217 4277940.16761297, 14150460.15896217 4277840.16761297, 14150360.15896217 4277840.16761297, 14150360.15896217 4277940.16761297))",414.0,12.0,3794999.15,0.6670403665584625,,,서신동
91,"POLYGON ((14150360.15896217 4277840.16761297, 14150460.15896217 4277840.16761297, 14150460.15896217 4277740.16761297, 14150360.15896217 4277740.16761297, 14150360.15896217 4277840.16761297))",414.0,6.0,3553058.82,0.6670403665584625,,,서신동
92,"POLYGON ((14150360.15896217 4277740.16761297, 14150460.15896217 4277740.16761297, 14150460.15896217 4277640.16761297, 14150360.15896217 4277640.16761297, 14150360.15896217 4277740.16761297))",388.0,3.0,1094999.79,0.6670403665584625,,,서신동
93,"POLYGON ((14150360.15896217 4278440.16761297, 14150460.15896217 4278440.16761297, 14150460.15896217 4278340.16761297, 14150360.15896217 4278340.16761297, 14150360.15896217 4278440.16761297))",0.0,14.0,437488.16,0.6670403665584625,,,덕진동
94,"POLYGON ((14150360.15896217 4278340.16761297, 14150460.15896217 4278340.16761297, 14150460.15896217 4278240.16761297, 14150360.15896217 4278240.16761297, 14150360.15896217 4278340.16761297))",291.0,4.0,977799.79,0.6670403665584625,,,서신동
95,"POLYGON ((14155560.15896217 4278340.16761297, 14155660.15896217 4278340.16761297, 14155660.15896217 4278240.16761297, 14155560.15896217 4278240.16761297, 14155560.15896217 4278340.16761297))",326.0,23.0,556064.7,0.7484717607092091,,,인후1동
96,"POLYGON ((14150360.15896217 4278240.16761297, 14150460.15896217 4278240.16761297, 14150460.15896217 4278140.16761297, 14150360.15896217 4278140.16761297, 14150360.15896217 4278240.16761297))",328.0,5.0,977799.79,0.6670403665584625,,,서신동
97,"POLYGON ((14155560.15896217 4278240.16761297, 14155660.15896217 4278240.16761297, 14155660.15896217 4278140.16761297, 14155560.15896217 4278140.16761297, 14155560.15896217 4278240.16761297))",326.0,36.0,556064.7,0.7484717607092091,,,인후3동
98,"POLYGON ((14150360.15896217 4278140.16761297, 14150460.15896217 4278140.16761297, 14150460.15896217 4278040.16761297, 14150360.15896217 4278040.16761297, 14150360.15896217 4278140.16761297))",328.0,12.0,3794999.15,0.6670403665584625,,,서신동
99,"POLYGON ((14155560.15896217 4278140.16761297, 14155660.15896217 4278140.16761297, 14155660.15896217 4278040.16761297, 14155560.15896217 4278040.16761297, 14155560.15896217 4278140.16761297))",726.0,36.0,611752.88,0.7484717607092091,,,인후3동
100,"POLYGON ((14150360.15896217 4277240.16761297, 14150460.15896217 4277240.16761297, 14150460.15896217 4277140.16761297, 14150360.15896217 4277140.16761297, 14150360.15896217 4277240.16761297))",214.0,32.0,1109907.71,0.6670403665584625,,,서신동
101,"POLYGON ((14150360.15896217 4277140.16761297, 14150460.15896217 4277140.16761297, 14150460.15896217 4277040.16761297, 14150360.15896217 4277040.16761297, 14150360.15896217 4277140.16761297))",214.0,32.0,987095.95,0.6670403665584625,,,서신동
102,"POLYGON ((14150360.15896217 4277040.16761297, 14150460.15896217 4277040.16761297, 14150460.15896217 4276940.16761297, 14150360.15896217 4276940.16761297, 14150360.15896217 4277040.16761297))",238.0,33.0,987095.95,0.6670403665584625,,,서신동
103,"POLYGON ((14150360.15896217 4276940.16761297, 14150460.15896217 4276940.16761297, 14150460.15896217 4276840.16761297, 14150360.15896217 4276840.16761297, 14150360.15896217 4276940.16761297))",238.0,33.0,833211.67,0.6670403665584625,,,서신동
104,"POLYGON ((14150360.15896217 4277640.16761297, 14150460.15896217 4277640.16761297, 14150460.15896217 4277540.16761297, 14150360.15896217 4277540.16761297, 14150360.15896217 4277640.16761297))",388.0,3.0,1094999.79,0.6670403665584625,,420.0,서신동
105,"POLYGON ((14150360.15896217 4277540.16761297, 14150460.15896217 4277540.16761297, 14150460.15896217 4277440.16761297, 14150360.15896217 4277440.16761297, 14150360.15896217 4277540.16761297))",64.0,4.0,1134118.24,0.6670403665584625,,,서신동
106,"POLYGON ((14150360.15896217 4277440.16761297, 14150460.15896217 4277440.16761297, 14150460.15896217 4277340.16761297, 14150360.15896217 4277340.16761297, 14150360.15896217 4277440.16761297))",64.0,4.0,1134118.24,0.6670403665584625,,,서신동
107,"POLYGON ((14150360.15896217 4277340.16761297, 14150460.15896217 4277340.16761297, 14150460.15896217 4277240.16761297, 14150360.15896217 4277240.16761297, 14150360.15896217 4277340.16761297))",75.0,15.0,1134118.24,0.6670403665584625,,,서신동
108,"POLYGON ((14150460.15896217 4277940.16761297, 14150560.15896217 4277940.16761297, 14150560.15896217 4277840.16761297, 14150460.15896217 4277840.16761297, 14150460.15896217 4277940.16761297))",414.0,6.0,3553058.82,0.6670403665584625,,,서신동
109,"POLYGON ((14150460.15896217 4277840.16761297, 14150560.15896217 4277840.16761297, 14150560.15896217 4277740.16761297, 14150460.15896217 4277740.16761297, 14150460.15896217 4277840.16761297))",414.0,6.0,3553058.82,0.6670403665584625,,,서신동
110,"POLYGON ((14150460.15896217 4277740.16761297, 14150560.15896217 4277740.16761297, 14150560.15896217 4277640.16761297, 14150460.15896217 4277640.16761297, 14150460.15896217 4277740.16761297))",388.0,3.0,1094999.79,0.6670403665584625,,,서신동
111,"POLYGON ((14150460.15896217 4277640.16761297, 14150560.15896217 4277640.16761297, 14150560.15896217 4277540.16761297, 14150460.15896217 4277540.16761297, 14150460.15896217 4277640.16761297))",388.0,3.0,1094999.79,0.6670403665584625,,,서신동
112,"POLYGON ((14150460.15896217 4278340.16761297, 14150560.15896217 4278340.16761297, 14150560.15896217 4278240.16761297, 14150460.15896217 4278240.16761297, 14150460.15896217 4278340.16761297))",291.0,4.0,977799.79,0.6670403665584625,,,서신동
113,"POLYGON ((14155660.15896217 4278340.16761297, 14155760.15896217 4278340.16761297, 14155760.15896217 4278240.16761297, 14155660.15896217 4278240.16761297, 14155660.15896217 4278340.16761297))",326.0,23.0,542473.02,0.7484717607092091,,,인후1동
114,"POLYGON ((14150460.15896217 4278240.16761297, 14150560.15896217 4278240.16761297, 14150560.15896217 4278140.16761297, 14150460.15896217 4278140.16761297, 14150460.15896217 4278240.16761297))",413.0,5.0,977799.79,0.6670403665584625,,,서신동
115,"POLYGON ((14155660.15896217 4278240.16761297, 14155760.15896217 4278240.16761297, 14155760.15896217 4278140.16761297, 14155660.15896217 4278140.16761297, 14155660.15896217 4278240.16761297))",326.0,23.0,542473.02,0.7484717607092091,,,인후3동
116,"POLYGON ((14150460.15896217 4278140.16761297, 14150560.15896217 4278140.16761297, 14150560.15896217 4278040.16761297, 14150460.15896217 4278040.16761297, 14150460.15896217 4278140.16761297))",413.0,12.0,3795006.64,0.6670403665584625,,,서신동
117,"POLYGON ((14155660.15896217 4278140.16761297, 14155760.15896217 4278140.16761297, 14155760.15896217 4278040.16761297, 14155660.15896217 4278040.16761297, 14155660.15896217 4278140.16761297))",391.0,3.0,611752.88,0.7484717607092091,,,인후3동
118,"POLYGON ((14150460.15896217 4278040.16761297, 14150560.15896217 4278040.16761297, 14150560.15896217 4277940.16761297, 14150460.15896217 4277940.16761297, 14150460.15896217 4278040.16761297))",414.0,12.0,3795006.64,0.6670403665584625,,,서신동
119,"POLYGON ((14155660.15896217 4278040.16761297, 14155760.15896217 4278040.16761297, 14155760.15896217 4277940.16761297, 14155660.15896217 4277940.16761297, 14155660.15896217 4278040.16761297))",391.0,13.0,916103.82,0.7484717607092091,,,인후3동
120,"POLYGON ((14150460.15896217 4277140.16761297, 14150560.15896217 4277140.16761297, 14150560.15896217 4277040.16761297, 14150460.15896217 4277040.16761297, 14150460.15896217 4277140.16761297))",214.0,32.0,1363609.62,0.6670403665584625,,,서신동
121,"POLYGON ((14150460.15896217 4277040.16761297, 14150560.15896217 4277040.16761297, 14150560.15896217 4276940.16761297, 14150460.15896217 4276940.16761297, 14150460.15896217 4277040.16761297))",238.0,33.0,1363609.62,0.6670403665584625,,,서신동
122,"POLYGON ((14150460.15896217 4276940.16761297, 14150560.15896217 4276940.16761297, 14150560.15896217 4276840.16761297, 14150460.15896217 4276840.16761297, 14150460.15896217 4276940.16761297))",238.0,33.0,1031306.95,0.6670403665584625,,,서신동
123,"POLYGON ((14150460.15896217 4276840.16761297, 14150560.15896217 4276840.16761297, 14150560.15896217 4276740.16761297, 14150460.15896217 4276740.16761297, 14150460.15896217 4276840.16761297))",238.0,33.0,1031306.95,0.6670403665584625,,,서신동
124,"POLYGON ((14150460.15896217 4277540.16761297, 14150560.15896217 4277540.16761297, 14150560.15896217 4277440.16761297, 14150460.15896217 4277440.16761297, 14150460.15896217 4277540.16761297))",64.0,4.0,1134118.24,0.6670403665584625,,,서신동
125,"POLYGON ((14155660.15896217 4277540.16761297, 14155760.15896217 4277540.16761297, 14155760.15896217 4277440.16761297, 14155660.15896217 4277440.16761297, 14155660.15896217 4277540.16761297))",15.0,6.0,837854.45,0.7484717607092091,,,인후3동
126,"POLYGON ((14150460.15896217 4277440.16761297, 14150560.15896217 4277440.16761297, 14150560.15896217 4277340.16761297, 14150460.15896217 4277340.16761297, 14150460.15896217 4277440.16761297))",64.0,4.0,1134118.24,0.6670403665584625,,684.0,서신동
127,"POLYGON ((14155660.15896217 4277440.16761297, 14155760.15896217 4277440.16761297, 14155760.15896217 4277340.16761297, 14155660.15896217 4277340.16761297, 14155660.15896217 4277440.16761297))",192.0,34.0,837854.45,0.7484717607092091,,,인후3동
128,"POLYGON ((14150460.15896217 4277340.16761297, 14150560.15896217 4277340.16761297, 14150560.15896217 4277240.16761297, 14150460.15896217 4277240.16761297, 14150460.15896217 4277340.16761297))",75.0,20.0,1134118.24,0.6670403665584625,,,서신동
129,"POLYGON ((14155660.15896217 4277340.16761297, 14155760.15896217 4277340.16761297, 14155760.15896217 4277240.16761297, 14155660.15896217 4277240.16761297, 14155660.15896217 4277340.16761297))",192.0,34.0,550211.71,0.7484717607092091,,,인후3동
130,"POLYGON ((14150460.15896217 4277240.16761297, 14150560.15896217 4277240.16761297, 14150560.15896217 4277140.16761297, 14150460.15896217 4277140.16761297, 14150460.15896217 4277240.16761297))",214.0,32.0,1109907.71,0.6670403665584625,,,서신동
131,"POLYGON ((14155660.15896217 4277240.16761297, 14155760.15896217 4277240.16761297, 14155760.15896217 4277140.16761297, 14155660.15896217 4277140.16761297, 14155660.15896217 4277240.16761297))",192.0,34.0,550211.71,0.7484717607092091,,,인후3동
